Daytime/evening_attendance_,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Marital_status_1,Marital_status_2,Marital_status_3,Marital_status_4,Marital_status_5,Marital_status_6,Application_mode_1,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_1,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Father's_occupation_195,is_application_order_1,is_application_order_2,is_application_order_3_or_more,is_sem1_grade_0,is_sem2_grade_0,approval_rate_sem1,approval_rate_sem2,grade_delta,Progress_Lag,mother_qual_level,mother_qual_lvl_0,mother_qual_lvl_1,mother_qual_lvl_2,mother_qual_lvl_3,mother_qual_lvl_4,mother_qual_lvl_5,father_qual_level,father_qual_lvl_0,father_qual_lvl_1,father_qual_lvl_2,father_qual_lvl_3,father_qual_lvl_4,father_qual_lvl_5,prev_qual_level,prev_qual_lvl_0,prev_qual_lvl_1,prev_qual_lvl_2,prev_qual_lvl_3,prev_qual_lvl_4,prev_qual_lvl_5,age_lt20,age_20_25,age_25_35,age_35plus,financial_risk,Target,Target_str
1,-0.1366070184979592,1,0,1,0,0,1,0,-0.3008130582498372,-0.109105147316254,-0.0715666145217044,0.0948320090051144,-0.0084287834182406,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,0.1871652616079112,0.1477470098307431,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3708826088833789,0.4517308875667858,0.2804851669301876,2,-1.1861007022743564,1,0,0,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,1,2,Graduate
1,0.7956899890863786,0,0,0,1,0,1,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,0.0948320090051144,0.6935986007230148,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.6467663412237483,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.0036732431693783,0,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.4503948010921794,1,0,0,1,0,1,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.3042388750648395,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.3616124375706024,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,-1.1861007022743564,1,0,0,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,1.002867101882898,1,0,0,1,0,1,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,1.06448564807744,0.499250578569204,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.5428839515635698,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.1420792050497829,0,0.0085059014505731,0,0,1,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.2086881694962399,1,0,0,1,0,0,0,1.3939299786139387,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.5461138561555243,-0.1992730314841147,1.8027054294118536,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.5864453231432754,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,0.2777472070950798,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,0.167746085889498,-0.2283858706856607,0.0741626735395542,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.016033201665888,-0.4763115952457745,0.0837701724726653,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,-0.1576204276330974,0.026740903482779,3,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,1.2445737334788374,0,0,0,1,0,1,0,-0.3008130582498372,0.2941372684958662,-0.3108793149329069,0.741267768386665,0.7083470751797638,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.9466577663397372,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.519606181428922,0,0.0085059014505731,0,0,1,0,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.8755387208055456,0,0,0,0,0,0,0,-0.3008130582498372,-0.109105147316254,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,12,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,1,0,Dropout
1,-1.2898929463985846,0,0,0,0,0,0,0,1.3939299786139387,1.1006221001201066,0.167746085889498,-0.2283858706856607,0.1257823341381759,-0.1992730314841147,1.2814184943364866,1.7160143757132709,0.9972651436182336,-0.4763115952457745,0.1477470098307431,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6939668482375609,-0.9410721186043756,0.0555754788745301,12,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,1.6612010403508315,0,0,0,0,1,0,0,0,1,0,1,0,Dropout
1,-0.122795210978191,1,0,0,1,0,1,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.6935986007230148,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,0.518903690034754,0.6515646040256042,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.0123236157869037,0,-1.1861007022743564,1,0,0,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.3260885334142669,1,0,0,1,0,1,0,-0.3008130582498372,-0.109105147316254,-0.0715666145217044,0.4180498886958897,0.3150544229997887,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,0.7439405572972032,-0.4763115952457745,0.2757006845468981,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,-0.4187709912901901,-0.0309282473007226,3,0.6058092033130379,0,0,0,1,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
1,-0.0468302696194676,1,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.5484736120686037,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.5886388147098376,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,-0.5887974004118917,0,1,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,1.4241272312358206,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,1.3643095879455105,0.4180498886958897,0.6777156282311313,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,0.2372913846551423,0.518903690034754,0.7715211740719997,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.2551994623558827,0,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.1297011147380756,1,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,0.646371486711903,0.741267768386665,0.563517056014488,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,1.250589729939264,0.8506421184615969,0.49961961530017,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.5605436224239077,-0.0436154604730925,1,-0.5887974004118917,0,1,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.2194778636165671,0,0,0,1,0,1,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,0.0948320090051144,0.3632327728918359,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.016033201665888,-0.4763115952457745,0.1477470098307431,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,-0.1576204276330974,-0.3423416615316328,2,0.0085059014505731,0,0,1,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.2639353995753126,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,-0.2283858706856607,0.9000772431175017,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-0.1445731668189316,0.6755559180348834,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,0.3646806996810882,-0.2904394258264811,2,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
1,1.8730109756282796,0,0,1,1,0,1,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5559461724600238,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.518903690034754,0.4493521002331089,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.1215511985319401,0,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,1,2,Graduate
1,-0.3023487087351751,1,0,0,1,0,1,0,-0.3008130582498372,-0.5123475631283743,-0.0715666145217044,-0.551603750376436,0.280641315934041,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,0.2372913846551423,-0.1445731668189316,0.4596340919513714,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2680270653891851,0.3646806996810882,0.358338520487915,3,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,1,Enrolled
0,-1.6213763268730157,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.3108793149329069,0.0948320090051144,0.5697114152863227,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,0.2372913846551423,0.1871652616079112,0.3780636243198223,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3708826088833789,0.4517308875667858,-0.2731386805914308,2,0.0085059014505731,0,0,1,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,0.4020534747729922,1,0,0,1,0,0,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,0.0085059014505731,0,0,1,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
0,-1.863082958468955,0,0,0,1,0,0,0,0.1228727009661067,-0.5123475631283743,0.167746085889498,-0.2283858706856607,0.1774019947367976,-0.1992730314841147,0.2388446241857525,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.2245192146604362,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,0.8869818269952736,0.1074777145796819,1,0.0085059014505731,0,0,1,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.7719501644072858,0,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,0.8856841871231055,0.4180498886958897,0.280641315934041,-0.1992730314841147,-0.2824423108896146,0.3497090907851691,0.7439405572972032,0.518903690034754,0.3716659405840146,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4360774736050689,0.5139095931994268,0.1997483558332846,2,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.4711125123718321,0,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.5874095846344213,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.6248314255581214,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.5854907628904181,0,1,0,1,0,1,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.280641315934041,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,0.518903690034754,0.2025842989948097,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.1050742983080819,0,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,1.6105866327526892,1,0,0,1,0,0,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,-1.3244224651980046,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.3108793149329069,-0.551603750376436,-0.0634897547234369,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,0.7439405572972032,-0.4763115952457745,0.8057944797995413,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2680270653891851,-0.1576204276330974,1.559092624301543,4,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.0360405754991403,1,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,0.4070587863007005,0.0948320090051144,0.4747312397848586,-0.1992730314841147,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.1871652616079112,0.6774752231556256,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0449082852749279,0.14083735940358,0.4258114269046122,4,-0.5887974004118917,0,1,0,0,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,-0.4473726876927384,1,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,0.646371486711903,0.741267768386665,0.5405094358619593,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,0.7439405572972032,0.8506421184615969,0.5812357806726887,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.6683616080090261,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,0.167746085889498,-0.2283858706856607,0.3322609765326628,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,-0.1445731668189316,0.3396775219049759,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,0.3646806996810882,0.0555754788745301,2,0.6058092033130379,0,0,0,1,0,0,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,-0.4404667839328548,1,0,0,0,0,0,0,-0.3008130582498372,-0.109105147316254,0.167746085889498,-0.551603750376436,0.2118151018025453,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,1.757238902581325,-1.13978845209946,-0.0441835022434897,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5418454972202837,-1.289272870147166,-0.4346123027852355,8,-0.5887974004118917,0,1,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,1,0,Dropout
1,-0.5716789553706499,1,0,0,1,0,1,0,-0.3008130582498372,-0.109105147316254,-0.3108793149329069,0.4180498886958897,0.6051077539825204,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,0.518903690034754,0.4356427779420923,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,-0.2286510499870147,0,-0.5887974004118917,0,1,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
